datetime,count
2011-01-28 20:00,153.1
2011-01-28 21:00,76.59
2011-01-28 22:00,113.0
2011-01-28 23:00,63.416666666666664
2011-01-29 0:00,32.1
2011-01-29 1:00,14.633333333333335
2011-01-29 2:00,26.1
2011-01-29 3:00,33.483333333333334
2011-01-29 4:00,27.8
2011-01-29 6:00,33.63333333333333
2011-01-29 7:00,7.2333333333333325
2011-01-29 8:00,36.7
2011-01-29 9:00,18.15
2011-01-29 10:00,23.72
2011-01-29 11:00,31.499999999999993
2011-01-29 12:00,36.75
2011-01-29 13:00,43.0
2011-01-29 14:00,46.06666666666667
2011-01-29 15:00,25.5
2011-01-29 16:00,21.0
2011-01-29 17:00,66.8
2011-01-29 18:00,48.61666666666667
2011-01-29 19:00,41.6
2011-01-29 20:00,32.75
2011-01-29 21:00,32.75
2011-01-29 22:00,22.46666666666667
2011-01-29 23:00,22.46666666666667
2011-01-30 0:00,35.06666666666667
2011-01-30 1:00,17.0
2011-01-30 2:00,25.1
2011-01-30 3:00,28.2
2011-01-30 4:00,28.2
2011-01-30 5:00,19.4
2011-01-30 7:00,19.4
2011-01-30 8:00,19.6
2011-01-30 9:00,20.65
2011-01-30 10:00,48.75
2011-01-30 11:00,16.839999999999996
2011-01-30 12:00,90.66
2011-01-30 13:00,42.46
2011-01-30 14:00,42.7
2011-01-30 15:00,92.6
2011-01-30 16:00,92.6
2011-01-30 17:00,172.63333333333333
2011-01-30 18:00,36.4
2011-01-30 19:00,34.8
2011-01-30 20:00,115.15
2011-01-30 21:00,32.7
2011-01-30 22:00,39.65
2011-01-30 23:00,61.53333333333334
2011-01-31 0:00,222.58333333333331
2011-01-31 1:00,118.6
2011-01-31 2:00,168.8
2011-01-31 3:00,168.8
2011-01-31 4:00,244.55333333333334
2011-01-31 5:00,45.13333333333334
2011-01-31 6:00,81.3
2011-01-31 7:00,36.5
2011-01-31 8:00,37.1
2011-01-31 9:00,45.3
2011-01-31 10:00,17.75
2011-01-31 11:00,17.75
2011-01-31 12:00,104.26666666666665
2011-01-31 13:00,53.013333333333335
2011-01-31 14:00,46.266666666666666
2011-01-31 15:00,15.1
2011-01-31 16:00,38.4
2011-01-31 17:00,17.75
2011-01-31 18:00,15.85
2011-01-31 19:00,89.3
2011-01-31 20:00,34.4
2011-01-31 21:00,63.7
2011-01-31 22:00,14.45
2011-01-31 23:00,31.0
2011-02-20 0:00,111.2
2011-02-20 1:00,85.0
2011-02-20 2:00,88.875
2011-02-20 3:00,108.2
2011-02-20 4:00,108.2
2011-02-20 6:00,81.5
2011-02-20 7:00,54.08
2011-02-20 8:00,35.25
2011-02-20 9:00,89.0142857142857
2011-02-20 10:00,30.0
2011-02-20 11:00,184.4
2011-02-20 12:00,160.7
2011-02-20 13:00,266.7
2011-02-20 14:00,193.3
2011-02-20 15:00,191.0
2011-02-20 16:00,204.1
2011-02-20 17:00,171.4
2011-02-20 18:00,106.0
2011-02-20 19:00,106.0
2011-02-20 20:00,45.9
2011-02-20 21:00,96.35
2011-02-20 22:00,89.95
2011-02-20 23:00,242.2
2011-02-21 0:00,185.3
2011-02-21 1:00,185.3
2011-02-21 2:00,185.3
2011-02-21 3:00,166.3
2011-02-21 4:00,151.1
2011-02-21 5:00,85.1
2011-02-21 6:00,238.4
2011-02-21 7:00,199.3
2011-02-21 8:00,75.675
2011-02-21 9:00,88.04166666666666
2011-02-21 10:00,106.025
2011-02-21 11:00,57.05
2011-02-21 12:00,247.8666666666667
2011-02-21 13:00,82.4
2011-02-21 14:00,161.51666666666668
2011-02-21 15:00,75.9
2011-02-21 16:00,76.8
2011-02-21 17:00,72.76666666666668
2011-02-21 18:00,34.4
2011-02-21 19:00,34.4
2011-02-21 20:00,74.25
2011-02-21 21:00,154.1
2011-02-21 22:00,142.2
2011-02-21 23:00,142.2
2011-02-22 6:00,95.9
2011-02-22 7:00,95.9
2011-02-22 8:00,89.25
2011-02-22 9:00,75.35
2011-02-22 10:00,31.866666666666664
2011-02-22 11:00,8.25
2011-02-22 12:00,318.55
2011-02-22 13:00,262.4
2011-02-22 14:00,213.1
2011-02-22 15:00,50.12
2011-02-22 16:00,72.23857142857143
2011-02-22 17:00,68.85
2011-02-22 18:00,64.88833333333334
2011-02-22 19:00,94.96666666666667
2011-02-22 20:00,34.6
2011-02-22 21:00,52.53333333333334
2011-02-22 22:00,45.84166666666666
2011-02-22 23:00,45.84166666666666
2011-02-23 0:00,97.41
2011-02-23 1:00,31.6
2011-02-23 2:00,66.3
2011-02-23 3:00,75.48809523809523
2011-02-23 5:00,82.69333333333333
2011-02-23 6:00,82.69333333333333
2011-02-23 7:00,73.31666666666666
2011-02-23 8:00,64.85
2011-02-23 9:00,44.5
2011-02-23 10:00,70.60833333333333
2011-02-23 11:00,138.15
2011-02-23 12:00,98.23333333333333
2011-02-23 13:00,110.1
2011-02-23 14:00,264.2
2011-02-23 15:00,234.7
2011-02-23 16:00,267.16666666666663
2011-02-23 17:00,234.7
2011-02-23 18:00,273.3
2011-02-23 19:00,141.0
2011-02-23 20:00,44.9
2011-02-23 21:00,59.1
2011-02-23 22:00,59.1
2011-02-23 23:00,87.2
2011-02-24 0:00,87.2
2011-02-24 1:00,82.1
2011-02-24 2:00,42.6
2011-02-24 3:00,65.26666666666668
2011-02-24 5:00,49.35
2011-02-24 6:00,106.08333333333333
2011-02-24 7:00,103.48333333333332
2011-02-24 8:00,340.11833333333334
2011-02-24 9:00,178.05
2011-02-24 10:00,55.3
2011-02-24 11:00,86.85
2011-02-24 12:00,173.6
2011-02-24 13:00,164.7
2011-02-24 14:00,103.4
2011-02-24 15:00,131.1
2011-02-24 16:00,173.3
2011-02-24 17:00,119.9
2011-02-24 18:00,115.66666666666666
2011-02-24 19:00,32.41666666666667
2011-02-24 20:00,47.9
2011-02-24 21:00,115.66666666666666
2011-02-24 22:00,124.74166666666665
2011-02-24 23:00,67.9
2011-02-25 0:00,157.13333333333333
2011-02-25 1:00,122.53333333333333
2011-02-25 2:00,122.53333333333333
2011-02-25 3:00,63.175
2011-02-25 5:00,63.175
2011-02-25 6:00,15.0
2011-02-25 7:00,70.25
2011-02-25 8:00,60.4
2011-02-25 9:00,45.5
2011-02-25 10:00,10.55
2011-02-25 11:00,162.4
2011-02-25 12:00,196.26666666666668
2011-02-25 13:00,196.26666666666668
2011-02-25 14:00,139.2
2011-02-25 15:00,256.8
2011-02-25 16:00,65.4
2011-02-25 17:00,59.4
2011-02-25 18:00,36.9
2011-02-25 19:00,148.8
2011-02-25 20:00,42.2
2011-02-25 21:00,148.7
2011-02-25 22:00,154.4
2011-02-25 23:00,125.7
2011-02-26 0:00,76.8
2011-02-26 1:00,30.2
2011-02-26 2:00,27.4
2011-02-26 3:00,36.81666666666666
2011-02-26 4:00,38.33333333333333
2011-02-26 5:00,61.75
2011-02-26 6:00,39.62
2011-02-26 7:00,27.78333333333334
2011-02-26 8:00,70.3
2011-02-26 9:00,23.95
2011-02-26 10:00,224.0
2011-02-26 11:00,87.8
2011-02-26 12:00,223.2
2011-02-26 13:00,232.45
2011-02-26 14:00,62.3
2011-02-26 15:00,146.63333333333333
2011-02-26 16:00,144.9
2011-02-26 17:00,343.5
2011-02-26 18:00,108.54
2011-02-26 19:00,66.15
2011-02-26 20:00,133.2
2011-02-26 21:00,105.8
2011-02-26 22:00,117.3
2011-02-26 23:00,89.8
2011-02-27 0:00,92.5
2011-02-27 1:00,63.5
2011-02-27 2:00,27.983333333333338
2011-02-27 3:00,79.0
2011-02-27 4:00,95.95
2011-02-27 6:00,80.3
2011-02-27 7:00,95.95
2011-02-27 8:00,46.525
2011-02-27 9:00,38.4
2011-02-27 10:00,63.3
2011-02-27 11:00,77.3
2011-02-27 12:00,47.166666666666664
2011-02-27 13:00,99.2
2011-02-27 14:00,110.0
2011-02-27 15:00,168.5
2011-02-27 16:00,194.7
2011-02-27 17:00,178.4
2011-02-27 18:00,94.8
2011-02-27 19:00,70.26666666666668
2011-02-27 20:00,47.166666666666664
2011-02-27 21:00,54.6
2011-02-27 22:00,83.5
2011-02-27 23:00,108.4
2011-02-28 0:00,177.9
2011-02-28 1:00,110.74166666666665
2011-02-28 3:00,45.6
2011-02-28 5:00,113.04833333333333
2011-02-28 6:00,18.55
2011-02-28 7:00,33.625
2011-02-28 8:00,39.8
2011-02-28 9:00,270.8
2011-02-28 10:00,255.1
2011-02-28 11:00,205.46000000000004
2011-02-28 12:00,205.46000000000004
2011-02-28 13:00,8.5
2011-02-28 14:00,2.7
2011-02-28 15:00,2.7
2011-02-28 16:00,217.8
2011-02-28 17:00,2.4
2011-02-28 18:00,47.6
2011-02-28 19:00,123.0
2011-02-28 20:00,123.0
2011-02-28 21:00,89.7
2011-02-28 22:00,54.75
2011-02-28 23:00,89.98333333333332
2011-03-20 0:00,113.4
2011-03-20 1:00,150.4
2011-03-20 2:00,127.2
2011-03-20 3:00,88.6
2011-03-20 4:00,62.22857142857142
2011-03-20 5:00,31.3
2011-03-20 6:00,37.11190476190476
2011-03-20 7:00,30.2
2011-03-20 8:00,66.6
2011-03-20 9:00,98.1
2011-03-20 10:00,210.0
2011-03-20 11:00,141.05
2011-03-20 12:00,157.8
2011-03-20 13:00,113.6
2011-03-20 14:00,220.6
2011-03-20 15:00,233.0
2011-03-20 16:00,166.8
2011-03-20 17:00,65.3
2011-03-20 18:00,144.8
2011-03-20 19:00,227.56666666666666
2011-03-20 20:00,144.9
2011-03-20 21:00,139.56
2011-03-20 22:00,125.1
2011-03-20 23:00,198.7
2011-03-21 0:00,39.46666666666667
2011-03-21 1:00,58.7
2011-03-21 2:00,155.15
2011-03-21 3:00,155.15
2011-03-21 5:00,139.1
2011-03-21 6:00,49.85
2011-03-21 7:00,69.6
2011-03-21 8:00,63.7
2011-03-21 9:00,78.28333333333333
2011-03-21 10:00,70.86666666666666
2011-03-21 11:00,326.76666666666665
2011-03-21 12:00,75.74
2011-03-21 13:00,112.4
2011-03-21 14:00,137.5
2011-03-21 15:00,162.8
2011-03-21 16:00,90.76666666666667
2011-03-21 17:00,126.26666666666668
2011-03-21 18:00,211.725
2011-03-21 19:00,292.0
2011-03-21 20:00,191.14999999999998
2011-03-21 21:00,6.779999999999999
2011-03-21 22:00,17.183333333333334
2011-03-21 23:00,61.133333333333326
2011-03-22 0:00,151.73333333333332
2011-03-22 1:00,29.3
2011-03-22 2:00,53.3
2011-03-22 3:00,173.9
2011-03-22 4:00,32.6
2011-03-22 5:00,64.11666666666666
2011-03-22 6:00,129.7
2011-03-22 7:00,119.5
2011-03-22 8:00,143.4
2011-03-22 9:00,174.15
2011-03-22 10:00,208.9
2011-03-22 11:00,136.23333333333332
2011-03-22 12:00,229.1
2011-03-22 13:00,178.6
2011-03-22 14:00,199.4
2011-03-22 15:00,126.4
2011-03-22 16:00,199.3
2011-03-22 17:00,199.3
2011-03-22 18:00,113.2
2011-03-22 19:00,168.1
2011-03-22 20:00,169.9
2011-03-22 21:00,93.9
2011-03-22 22:00,110.08333333333333
2011-03-22 23:00,110.08333333333333
2011-03-23 0:00,96.05555555555556
2011-03-23 1:00,69.9
2011-03-23 2:00,69.9
2011-03-23 3:00,145.94
2011-03-23 5:00,52.73333333333333
2011-03-23 6:00,49.8
2011-03-23 7:00,75.6
2011-03-23 8:00,31.1
2011-03-23 9:00,76.25
2011-03-23 10:00,69.33333333333333
2011-03-23 11:00,58.1
2011-03-23 12:00,26.0
2011-03-23 13:00,78.6
2011-03-23 14:00,31.9
2011-03-23 15:00,168.725
2011-03-23 16:00,121.3
2011-03-23 17:00,121.3
2011-03-23 18:00,115.9
2011-03-23 19:00,115.9
2011-03-23 20:00,52.56666666666666
2011-03-23 21:00,42.6
2011-03-23 22:00,73.2
2011-03-23 23:00,174.9
2011-03-24 0:00,75.6
2011-03-24 1:00,22.566666666666666
2011-03-24 2:00,22.15
2011-03-24 3:00,10.4
2011-03-24 4:00,10.4
2011-03-24 5:00,7.9
2011-03-24 6:00,7.9
2011-03-24 7:00,7.1833333333333345
2011-03-24 8:00,33.21666666666667
2011-03-24 9:00,27.06666666666667
2011-03-24 10:00,41.45
2011-03-24 11:00,117.7
2011-03-24 12:00,142.0
2011-03-24 13:00,113.3
2011-03-24 14:00,76.95
2011-03-24 15:00,107.3
2011-03-24 16:00,71.26666666666668
2011-03-24 17:00,68.56666666666668
2011-03-24 18:00,202.4
2011-03-24 19:00,170.7
2011-03-24 20:00,169.13333333333335
2011-03-24 21:00,113.8
2011-03-24 22:00,74.3
2011-03-24 23:00,181.10666666666665
2011-03-25 0:00,90.76666666666667
2011-03-25 1:00,122.83333333333333
2011-03-25 2:00,123.38333333333333
2011-03-25 3:00,153.25
2011-03-25 4:00,132.46666666666664
2011-03-25 5:00,245.4
2011-03-25 6:00,63.63333333333334
2011-03-25 7:00,154.6
2011-03-25 8:00,61.0
2011-03-25 9:00,122.2
2011-03-25 10:00,85.4
2011-03-25 11:00,131.7
2011-03-25 12:00,85.7
2011-03-25 13:00,89.4
2011-03-25 14:00,88.2
2011-03-25 15:00,112.8
2011-03-25 16:00,91.6
2011-03-25 17:00,70.4
2011-03-25 18:00,113.5
2011-03-25 19:00,121.9
2011-03-25 20:00,137.9
2011-03-25 21:00,148.1
2011-03-25 22:00,209.2
2011-03-25 23:00,236.55
2011-03-26 0:00,134.9
2011-03-26 1:00,159.0
2011-03-26 2:00,59.2
2011-03-26 3:00,87.0
2011-03-26 4:00,59.2
2011-03-26 5:00,62.0
2011-03-26 6:00,45.3
2011-03-26 7:00,62.0
2011-03-26 8:00,31.55
2011-03-26 9:00,165.0
2011-03-26 10:00,132.4
2011-03-26 11:00,172.5
2011-03-26 12:00,117.1
2011-03-26 13:00,40.3
2011-03-26 14:00,88.9
2011-03-26 15:00,99.4
2011-03-26 16:00,147.3
2011-03-26 17:00,58.9
2011-03-26 18:00,60.8
2011-03-26 19:00,170.8
2011-03-26 20:00,170.8
2011-03-26 21:00,122.1
2011-03-26 22:00,156.0
2011-03-26 23:00,117.4
2011-03-27 0:00,119.1
2011-03-27 1:00,127.4
2011-03-27 2:00,54.0
2011-03-27 3:00,41.75
2011-03-27 4:00,32.61666666666666
2011-03-27 6:00,19.575
2011-03-27 7:00,14.616666666666665
2011-03-27 8:00,55.6
2011-03-27 9:00,36.81666666666666
2011-03-27 10:00,33.93333333333333
2011-03-27 11:00,133.9
2011-03-27 12:00,114.95
2011-03-27 13:00,101.3
2011-03-27 14:00,18.6
2011-03-27 15:00,38.7
2011-03-27 16:00,124.7
2011-03-27 17:00,71.2
2011-03-27 18:00,205.4
2011-03-27 19:00,227.85
2011-03-27 20:00,169.4
2011-03-27 21:00,132.4
2011-03-27 22:00,132.4
2011-03-27 23:00,133.6
2011-03-28 0:00,213.1
2011-03-28 1:00,42.91666666666667
2011-03-28 2:00,56.216666666666676
2011-03-28 3:00,56.216666666666676
2011-03-28 5:00,64.5
2011-03-28 6:00,79.4
2011-03-28 7:00,89.5
2011-03-28 8:00,111.7125
2011-03-28 9:00,71.2125
2011-03-28 10:00,165.0
2011-03-28 11:00,210.75
2011-03-28 12:00,199.4
2011-03-28 13:00,178.45
2011-03-28 14:00,91.1
2011-03-28 15:00,73.8
2011-03-28 16:00,180.0
2011-03-28 17:00,148.6
2011-03-28 18:00,78.2
2011-03-28 19:00,164.25
2011-03-28 20:00,79.3
2011-03-28 21:00,77.4
2011-03-28 22:00,222.6
2011-03-28 23:00,312.6
2011-03-29 0:00,115.425
2011-03-29 1:00,218.45999999999998
2011-03-29 2:00,218.45999999999998
2011-03-29 3:00,218.45999999999998
2011-03-29 4:00,45.7
2011-03-29 5:00,93.7
2011-03-29 6:00,65.7
2011-03-29 7:00,41.705
2011-03-29 8:00,147.3
2011-03-29 9:00,324.7
2011-03-29 10:00,287.85
2011-03-29 11:00,133.0
2011-03-29 12:00,92.2
2011-03-29 13:00,148.6
2011-03-29 14:00,167.8
2011-03-29 15:00,162.8
2011-03-29 16:00,98.43333333333332
2011-03-29 17:00,86.5
2011-03-29 18:00,119.13333333333333
2011-03-29 19:00,114.5
2011-03-29 20:00,119.13333333333333
2011-03-29 21:00,101.6
2011-03-29 22:00,352.85
2011-03-29 23:00,130.25
2011-03-30 0:00,335.95
2011-03-30 1:00,62.0
2011-03-30 2:00,335.95
2011-03-30 3:00,298.25
2011-03-30 4:00,335.95
2011-03-30 5:00,71.16666666666666
2011-03-30 6:00,158.9
2011-03-30 7:00,121.2
2011-03-30 8:00,187.0
2011-03-30 9:00,101.4
2011-03-30 10:00,140.65
2011-03-30 11:00,61.660000000000004
2011-03-30 12:00,283.15
2011-03-30 13:00,512.8
2011-03-30 14:00,172.8
2011-03-30 15:00,132.7
2011-03-30 16:00,63.8
2011-03-30 17:00,34.24166666666666
2011-03-30 18:00,27.06666666666667
2011-03-30 19:00,27.06666666666667
2011-03-30 20:00,16.4
2011-03-30 21:00,3.475
2011-03-30 22:00,16.3
2011-03-30 23:00,16.4
2011-03-31 0:00,16.3
2011-03-31 1:00,19.371428571428574
2011-03-31 2:00,19.371428571428574
2011-03-31 3:00,16.3
2011-03-31 4:00,8.025
2011-03-31 5:00,16.3
2011-03-31 6:00,16.4
2011-03-31 7:00,8.025
2011-03-31 8:00,3.475
2011-03-31 9:00,44.875
2011-03-31 10:00,44.875
2011-03-31 11:00,2.6
2011-03-31 12:00,2.6
2011-03-31 13:00,93.8
2011-03-31 14:00,93.8
2011-03-31 15:00,83.7
2011-03-31 16:00,80.1
2011-03-31 17:00,80.1
2011-03-31 18:00,39.4
2011-03-31 19:00,39.4
2011-03-31 20:00,56.7
2011-03-31 21:00,37.6
2011-03-31 22:00,5.5
2011-03-31 23:00,5.1499999999999995
2011-04-20 0:00,111.3
2011-04-20 1:00,38.4
2011-04-20 2:00,38.4
2011-04-20 3:00,13.433333333333332
2011-04-20 4:00,14.9
2011-04-20 5:00,44.6
2011-04-20 6:00,38.4
2011-04-20 7:00,7.8
2011-04-20 8:00,195.4
2011-04-20 9:00,156.5
2011-04-20 10:00,177.4
2011-04-20 11:00,177.4
2011-04-20 12:00,517.6
2011-04-20 13:00,517.6
2011-04-20 14:00,282.5
2011-04-20 15:00,279.7
2011-04-20 16:00,279.7
2011-04-20 17:00,284.6
2011-04-20 18:00,278.3
2011-04-20 19:00,318.03809523809525
2011-04-20 20:00,327.8
2011-04-20 21:00,381.4
2011-04-20 22:00,357.7333333333333
2011-04-20 23:00,353.8
2011-04-21 0:00,422.8
2011-04-21 1:00,203.8
2011-04-21 2:00,251.9
2011-04-21 3:00,148.1
2011-04-21 4:00,244.475
2011-04-21 5:00,192.33333333333331
2011-04-21 6:00,202.8
2011-04-21 7:00,152.9
2011-04-21 8:00,98.6
2011-04-21 9:00,99.0
2011-04-21 10:00,157.0
2011-04-21 11:00,20.4
2011-04-21 12:00,203.9
2011-04-21 13:00,286.8
2011-04-21 14:00,305.5
2011-04-21 15:00,260.9
2011-04-21 16:00,467.9
2011-04-21 17:00,422.7
2011-04-21 18:00,434.6
2011-04-21 19:00,185.6
2011-04-21 20:00,278.5
2011-04-21 21:00,163.1
2011-04-21 22:00,398.5
2011-04-21 23:00,76.1
2011-04-22 0:00,87.25
2011-04-22 1:00,160.78333333333333
2011-04-22 2:00,176.1
2011-04-22 3:00,176.1
2011-04-22 4:00,31.2
2011-04-22 5:00,107.48333333333335
2011-04-22 6:00,31.2
2011-04-22 7:00,40.760000000000005
2011-04-22 8:00,48.160000000000004
2011-04-22 9:00,104.1
2011-04-22 10:00,145.25
2011-04-22 11:00,43.18
2011-04-22 12:00,30.5
2011-04-22 13:00,101.73333333333332
2011-04-22 14:00,50.666666666666664
2011-04-22 15:00,101.73333333333332
2011-04-22 16:00,78.6
2011-04-22 17:00,91.63333333333333
2011-04-22 18:00,91.63333333333333
2011-04-22 19:00,91.63333333333333
2011-04-22 20:00,59.86666666666666
2011-04-22 21:00,29.666666666666668
2011-04-22 22:00,84.0
2011-04-22 23:00,116.4
2011-04-23 0:00,77.5
2011-04-23 1:00,77.5
2011-04-23 2:00,111.3
2011-04-23 3:00,30.4
2011-04-23 4:00,25.133333333333333
2011-04-23 5:00,25.133333333333333
2011-04-23 6:00,73.75
2011-04-23 7:00,78.25
2011-04-23 8:00,39.235
2011-04-23 9:00,37.0
2011-04-23 10:00,196.81666666666666
2011-04-23 11:00,127.06666666666668
2011-04-23 12:00,162.2
2011-04-23 13:00,176.7
2011-04-23 14:00,206.2
2011-04-23 15:00,387.1
2011-04-23 16:00,430.8
2011-04-23 17:00,401.0
2011-04-23 18:00,141.1
2011-04-23 19:00,167.5
2011-04-23 20:00,154.4
2011-04-23 21:00,140.5
2011-04-23 22:00,218.2
2011-04-23 23:00,155.31428571428572
2011-04-24 0:00,127.8
2011-04-24 1:00,79.07142857142857
2011-04-24 2:00,79.07142857142857
2011-04-24 3:00,57.8
2011-04-24 4:00,57.8
2011-04-24 5:00,57.8
2011-04-24 6:00,148.55
2011-04-24 7:00,148.55
2011-04-24 8:00,35.9
2011-04-24 9:00,79.7
2011-04-24 10:00,76.6
2011-04-24 11:00,380.8
2011-04-24 12:00,288.2
2011-04-24 13:00,300.0
2011-04-24 14:00,404.2
2011-04-24 15:00,237.87333333333336
2011-04-24 16:00,413.55
2011-04-24 17:00,403.1
2011-04-24 18:00,263.76666666666665
2011-04-24 19:00,190.8
2011-04-24 20:00,190.8
2011-04-24 21:00,59.4
2011-04-24 22:00,38.2
2011-04-24 23:00,148.21666666666667
2011-04-25 0:00,139.4
2011-04-25 1:00,73.78999999999999
2011-04-25 2:00,73.78999999999999
2011-04-25 3:00,179.475
2011-04-25 4:00,101.23333333333332
2011-04-25 5:00,131.2133333333333
2011-04-25 6:00,217.0
2011-04-25 7:00,92.80833333333332
2011-04-25 8:00,13.5
2011-04-25 9:00,35.476666666666674
2011-04-25 10:00,154.16
2011-04-25 11:00,154.16
2011-04-25 12:00,213.1
2011-04-25 13:00,334.95
2011-04-25 14:00,392.9
